ProviderID,Source,Location,Contact Number,Type,Latitude,Longitude,CMS Rating,Availability,Cost
3029,Nursing Home,"WIREGRASS REHABILITATION CENTER & NURSING HOME, GENEVA, AL",3346843655,Skilled nursing facilities,31.0449,-85.841,4,5,1000
3030,Nursing Home,"RIDGEVIEW HEALTH SERVICES, INC, JASPER, AL",2052219111,Residential care,33.8599,-87.265,4,5,200
3031,Nursing Home,"CROWNE HEALTH CARE OF FT PAYNE, FORT PAYNE, AL",2568455990,Assisted living,34.4549,-85.716,5,5,600
3032,Nursing Home,"DIVERSICARE OF MARION, MARION, AL",3346839696,Skilled nursing facilities,32.6317,-87.308,4,5,200
3033,Nursing Home,"SOUTHERN SPRINGS HEALTHCARE FACILITY, UNION SPRINGS, AL",3347385590,Intermediate Care Facilities,32.1397,-85.689,5,5,600
3034,Nursing Home,"GREENE COUNTY NURSING HOME, EUTAW, AL",2053724545,Sub-acute care facility,32.8434,-87.889,1,5,600
3035,Nursing Home,"CHEROKEE COUNTY HEALTH AND REHABILITATION CENTER, CENTRE, AL",2569275778,Home care,34.1657,-85.661,5,5,400
3036,Nursing Home,"CHAPMAN HEALTHCARE CENTER, INC, ALEXANDER CITY, AL",2562346366,Skilled nursing facilities,32.9095,-85.922,4,5,200
3037,Nursing Home,"GENERATIONS OF VERNON, LLC, VERNON, AL",2056959313,Memory care,33.7212,-88.167,1,5,1000
3038,Nursing Home,"ADAMS REHABILITATION AND HEALTHCARE CENTER, ALEXANDER CITY, AL",2563290847,Sub-acute care facility,32.9431,-85.94,5,5,1000
3039,Nursing Home,"MONROE MANOR HEALTH & REHABILITATION CENTER, MONROEVILLE, AL",2515752648,Sub-acute care facility,31.5265,-87.328,4,5,800
3040,Nursing Home,"LAFAYETTE NURSING HOME, LAFAYETTE, AL",3348649371,Independent living communities,32.894,-85.402,4,5,600
3041,Nursing Home,"ANDALUSIA MANOR, ANDALUSIA, AL",3342224544,Care Homes,31.2815,-86.498,3,5,600
3042,Supplier Directory,"WALGREEN CO, 9423 SPRING GREEN BLVD, KATY, TX",2817124084,Pharmacy,29.70003,-95.81388,3,12,400
3043,Supplier Directory,"STORY AVE 24, LLC, 1903 STORY AVE, BRONX, NY",7188222923,Pharmacy,40.82424621,-73.85951677,2,12,2000
3044,Supplier Directory,"HARRIS TEETER LLC, 3865 W ASHLEY CIR, CHARLESTON, SC",8436192921,Pharmacy,32.84094,-80.0959,5,12,5000
3045,Supplier Directory,"SLEEP BETTER AUSTIN TREATMENT PLLC, 4460 S FM 1626, KYLE, TX",5.12E+12,MSC With Orthotic-Prosthetic,30.02371101,-97.87309202,3,12,5000
3046,Supplier Directory,"WEIS MARKETS INC, 1100 N 4TH ST, SUNBURY, PA",5702860276,Certified Other|Pharmacy|Grocery Store,40.87304,-76.78464,2,12,5000
3047,Supplier Directory,"WALGREEN CO, 1641 23RD AVE, GREELEY, CO",9703561177,Pharmacy,40.41259,-104.71605,2,12,3000
3048,Supplier Directory,"PUBLIX SUPER MARKETS INC, 5450 E BUSCH BLVD, TEMPLE TERRACE, FL",8139806634,Pharmacy,28.0327,-82.39629,3,12,3000
3049,Supplier Directory,"HIGHLAND PARK CVS LLC, 1 S STATE ST, CHICAGO, IL",3122792134,Pharmacy,41.88139,-87.62763,1,12,2000
3050,Supplier Directory,"TOTAL CARE RX PHARMACY INC, 18682 BEACH BLVD, HUNTINGTON BEACH, CA",7149644004,Pharmacy,33.69119,-117.98862,2,12,4000
3051,Supplier Directory,"GERMAN DOBSON CVS, L.L.C., 3170 S HIGLEY RD, GILBERT, AZ",4802795517,Pharmacy,33.29386,-111.72109,1,12,2000
3052,Supplier Directory,"AURORA PHARMACY INC, 135 JACKSON ST, OSHKOSH, WI",9203038140,Pharmacy,44.01728,-88.54266,3,12,3000
3053,Supplier Directory,"PINK RIBBON BOUTIQUE LLC, 18 VILLAGE SQ, SMYRNA, DE",3022236889,MSC With Prosthetic Personnel|Prosthetic Personnel,39.25829,-75.58688,1,12,3000
3054,Supplier Directory,"WALGREEN CO, 3351 W MAIN ST, ST CHARLES, IL",6304438735,Pharmacy,41.91653,-88.36031,4,12,5000
3055,Supplier Directory,"KROGER LIMITED PARTNERSHIP I, 7805 TIMBERLAKE RD, LYNCHBURG, VA",4342375839,Pharmacy|Grocery Store,37.35315,-79.22552,1,12,4000
3056,Supplier Directory,"WALGREEN CO, 1722 W WALNUT ST, ROGERS, AR",4792460196,Pharmacy,36.33346,-94.14183,2,12,2000
3057,Supplier Directory,"ORANGE COAST RESPIRATORY CARE SERVICES, INC.., 755 S HAYWOOD ST, WAYNESVILLE, NC",8284521018,MSC With Respiratory Therapist,35.48646,-82.99146,2,12,3000
3058,Supplier Directory,"STEVENS COMMUNITY MEDICAL CENTER INC, 400 E 1ST ST, MORRIS, MN",3205897653,Optometrist,45.58539,-95.90492,1,12,2000
3059,Supplier Directory,"LINCARE INC, 2213 E MAIN ST, ALBERT LEA, MN",5073775044,Medical Supply Company Other,43.65546,-93.338,3,12,5000
3060,Supplier Directory,"NAI SATURN EASTERN LLC, 5980 KINGSTOWNE TOWNE CTR, ALEXANDRIA, VA",7039213127,Pharmacy|Grocery Store,38.77613,-77.138,1,12,4000
3061,Supplier Directory,"HARMON CITY INC, 4874 W 6200 S, KEARNS, UT",8019637200,Pharmacy,40.63852,-112.00841,3,12,3000
3062,Supplier Directory,"WAL-MART STORES EAST LP, 3111 BROWNS MILL RD, JOHNSON CITY, TN",4232829484,Pharmacy|Optician,36.36055,-82.39812,5,12,4000
3063,Supplier Directory,"WECARE MEDICAL LLC, 70 PINE ST, GALLIPOLIS, OH",7402082000,MSC With Respiratory Therapist,38.8146,-82.19838,1,12,5000
3064,Supplier Directory,"LONGS DRUG STORES CALIFORNIA LLC, 1871 EL CAMINO REAL, BURLINGAME, CA",6506925065,Pharmacy,37.59588,-122.385,2,12,4000
3065,Supplier Directory,"WAL-MART STORES EAST LP, 100 ELMRIDGE CENTER DR, GREECE, NY",5852271210,Pharmacy|Optician,43.21486,-77.72723,4,12,2000
3066,Supplier Directory,"CVS ALBANY LLC, 1064 WILMOT RD, SCARSDALE, NY",9147222011,Pharmacy,40.98336,-73.77843,5,12,5000
3067,Supplier Directory,"JERICHO CHEMISTS INC, 24725 JAMAICA AVENUE, BELLEROSE, NY",5168823777,Pharmacy,40.7256149,-73.72027799,3,12,5000
3068,Supplier Directory,"BRIGHTON EYE ASSOCIATES PC, 1001 E BRIDGE ST, BRIGHTON, CO",3036593036,Optometrist,39.98687,-104.80981,2,12,3000
3069,Supplier Directory,"VIRGINIA CVS PHARMACY LLC, 21550 TIMBERLAKE ROAD, LYNCHBURG, VA",4342390311,Pharmacy,37.32743,-79.24861,2,12,5000
3070,Supplier Directory,"PUBLIX SUPER MARKETS INC, 10400 SW VILLAGE CENTER DR, PORT SAINT LUCIE, FL",7723459911,Pharmacy,27.26806,-80.43161,1,12,2000
3071,Supplier Directory,"WALGREEN CO, 2103 ELDRIDGE RD, SUGAR LAND, TX",2812400040,Pharmacy,29.65146,-95.61911,4,12,3000
3072,Supplier Directory,"WALGREEN CO, 1065 TRUMAN HWY, BOSTON, MA",6173611811,Pharmacy,42.24224,-71.12715,4,12,4000
3073,Supplier Directory,"CONDADO SALES AND RENTAL INC, 186 CALLE JUAN P DUARTE, HATO REY, PR",7877582325,Medical Supply Company Other,18.42146,-66.04948,4,12,3000
3074,Supplier Directory,"MONITOR MEDICAL, INC., 12999 JESS PIRTLE BLVD, SUGAR LAND, TX",2812407222,MSC With Respiratory Therapist,29.63711,-95.61126,4,12,2000
3075,Supplier Directory,"NEW JERSEY CVS PHARMACY LLC, 890 BENNETTS MILLS RD, JACKSON, NJ",7323677530,Pharmacy,40.12668,-74.27831,4,12,5000
3076,Supplier Directory,"OHIO CVS STORES LLC, 7412 STATE RD, PARMA, OH",4408878038,Pharmacy,41.36386,-81.7174,2,12,2000
3077,Supplier Directory,"WALGREEN CO, 3009 W MARKET ST, FAIRLAWN, OH",3308671946,Pharmacy,41.12886,-81.61124,1,12,5000
3078,Supplier Directory,"DESNA PHARMACY INC, 307 S MILWAUKEE AVE, WHEELING, IL",8472295477,Pharmacy,42.13542,-87.90372,1,12,3000
3079,Supplier Directory,"ABILITIES IN MOTION LLC, 11151 KENWOOD RD, BLUE ASH, OH",5132450253,Orthotic Personnel|Prosthetic Personnel,39.2669,-84.37362,5,12,3000
3080,Supplier Directory,"URS SUB I, LLC, 4830 LAKEWOOD DR, WACO, TX",2547511556,Medical Supply Company Other,31.53723,-97.18904,2,12,4000
3081,Supplier Directory,"HOOK-SUPERX LLC, 310 N HALLECK ST, DEMOTTE, IN",2199873301,Pharmacy,41.20469,-87.19891,3,12,4000
3082,Supplier Directory,"HANGER PROSTHETICS & ORTHOTICS WEST INC, 3602 INLAND EMPIRE BLVD, ONTARIO, CA",9094845700,Orthotic Personnel|Prosthetic Personnel,34.07025,-117.57291,2,12,4000
3083,Supplier Directory,"FUTURE PHARMACY INC, 2480 65TH ST, BROOKLYN, NY",7183766563,Certified Other|Orthotic Personnel|Prosthetic Personnel|Pharmacy,40.60967,-73.97472,3,12,5000
3084,Supplier Directory,"WALGREEN CO, 8400 ELK GROVE FLORIN RD, ELK GROVE, CA",9165253563,Pharmacy,38.45074,-121.37185,5,12,2000
3085,Supplier Directory,"JATALA INC, 191 MAIN ST, LITTLE FERRY, NJ",2016417200,Pharmacy,40.85162,-74.04074,5,12,4000
3086,Supplier Directory,"WALGREEN CO, 8333 N DAVIS HWY STE 50, PENSACOLA, FL",8504942432,Pharmacy,30.51452,-87.21737,2,12,5000
3087,Supplier Directory,"EASTRIDGE-PHELPS PHARMACY LLC, 460 COMMERCE DR, GREENSBURG, KY",2702992333,Pharmacy,37.2628,-85.49937,2,12,4000
3088,Supplier Directory,"WILSON PHARMACY INC, 400 N STATE OF FRANKLIN RD, JOHNSON CITY, TN",4234312140,Pharmacy,36.30937,-82.38649,2,12,4000
3089,Supplier Directory,"TENNESSEE CVS PHARMACY LLC, 1900 TOWN CENTER BLVD, KNOXVILLE, TN",8652915479,Pharmacy,35.8402,-84.16783,4,12,3000
3090,Supplier Directory,"LINCARE INC, 1101 W 32ND ST, MARION, IN",7656645195,Medical Supply Company Other,40.53178,-85.67308,3,12,2000
3091,Supplier Directory,"WALGREEN EASTERN CO INC, 324 MASSACHUSETTS AVE, ARLINGTON, MA",7816434112,Pharmacy,42.4104,-71.14783,2,12,2000
3092,Supplier Directory,"SCOTT-LARSON LLC, 1837 E KIRKWOOD ST, SPRINGFIELD, MO",4177557430,Orthotic Personnel|Prosthetic Personnel,37.17697,-93.26053,1,12,4000
3093,Supplier Directory,"PUBLIX SUPER MARKETS INC, 3720 NW 13TH ST, GAINESVILLE, FL",3523352363,Pharmacy,29.68635,-82.33921,4,12,3000
3094,Supplier Directory,"THE KROGER CO, 3700 SALEM RD, COVINGTON, GA",6783426050,Pharmacy|Grocery Store,33.58907,-83.96838,1,12,4000
3095,Supplier Directory,"WASHINGTON CVS PHARMACY LLC, 665 SLEATER KINNEY RD SE, LACEY, WA",3604868927,Pharmacy,47.0427,-122.83389,1,12,5000
3096,Supplier Directory,"PHARMACY4HUMANITY, 18421 S MAIN ST, GARDENA, CA",3103746284,Pharmacy,33.86291498,-118.276525,2,12,4000
3097,Supplier Directory,"CUSTOM OPTICAL OF FONDREN LLC, 661 DULING AVE, JACKSON, MS",6013626675,Optician,32.33579,-90.17429,2,12,3000
3098,Supplier Directory,"WALGREEN CO, 100 W ONTARIO AVE, CORONA, CA",9515829551,Pharmacy,33.85635,-117.57003,4,12,2000
3099,Supplier Directory,"AVE J ROYAL CARE PHARMACY LLC, 1315 AVENUE J, BROOKLYN, NY",7182531030,Pharmacy,40.62511,-73.96287,3,12,2000
3100,Supplier Directory,"WALGREEN CO, 1040 DELAWARE AVE STE A, MARION, OH",7403834529,Pharmacy,40.57265,-83.12353,2,12,2000
3101,Supplier Directory,"WALMART INC, 3396 STOCKTON HILL RD, KINGMAN, AZ",9286920444,Pharmacy|Optician,35.22276,-114.03587,4,12,3000
3102,Supplier Directory,"BODENHAMER EYE CONSULTANTS, LLC, 3238 W TRUMAN BLVD, JEFFERSON CITY, MO",5736352020,Optometrist,38.59314,-92.23919,4,12,3000
3103,Supplier Directory,"PUBLIX SUPER MARKETS INC, 205 RIVERTOWN SHOPS DR, SAINT JOHNS, FL",9042979334,Pharmacy,30.03108,-81.62675,4,12,5000
3104,Supplier Directory,"INTEGRIS PROHEALTH INC, 1205 HEALTH CENTER PKWY, YUKON, OK",4057175330,Pharmacy,35.48415,-97.7652,5,12,5000
3105,Supplier Directory,"WALGREEN CO, 2100 SHERIDAN RD, ZION, IL",8478723228,Pharmacy,42.4563,-87.8254,3,12,2000
3106,Supplier Directory,"WALGREEN CO, 50 EAST STATE ST, TRENTON, NJ",6095032110,Pharmacy,40.22031,-74.76504,3,12,5000
3107,Supplier Directory,"HENRY FORD HEALTH SYSTEM, 7800 W OUTER DR, DETROIT, MI",3135436300,Pharmacy,42.41947,-83.21345,4,12,4000
3108,Supplier Directory,"LEWIS DRUGS, INC., 2901 S MINNESOTA AVE, SIOUX FALLS, SD",6053672110,Pharmacy,43.51804,-96.73137,3,12,4000
3109,Supplier Directory,"GRAND ST PAUL CVS LLC, 300 CLYDESDALE TRL, MEDINA, MN",7638520007,Pharmacy,45.04432,-93.52914,4,12,4000
3110,Supplier Directory,"SR PHARMACY INC, 4329 BROADWAY, NEW YORK, NY",2127408500,Pharmacy,40.85254,-73.93466,1,12,4000
3111,Supplier Directory,"DISCOUNT DRUG MART INC, 2253 COLORADO AVE, LORAIN, OH",4402880191,Pharmacy,41.46553,-82.15184,1,12,4000
3112,Supplier Directory,"FNL MEDICAL SUPPLY LLC., 497 NEW BRUNSWICK AVE, FORDS, NJ",7327103090,Medical Supply Company Other|MSC With Orthotic-Prosthetic,40.52782,-74.31203,5,12,4000
3113,Supplier Directory,"PUBLIX SUPER MARKETS INC, 10115 UNIVERSITY BLVD, ORLANDO, FL",4075515195,Pharmacy,28.59748,-81.24262,4,12,4000
3114,Supplier Directory,"SOUTH CAROLINA CVS PHARMACY LLC, 1006 FORDING ISLAND RD, BLUFFTON, SC",8438152801,Pharmacy,32.25852,-80.85243,2,12,4000
3115,Supplier Directory,"WALGREEN CO, 5230 N MILWAUKEE AVE, CHICAGO, IL",7737368920,Pharmacy,41.97543,-87.76768,2,12,3000
3116,Supplier Directory,"NATIONAL SEATING & MOBILITY INC, 1985 16TH ST NE, SALEM, OR",9713745210,Medical Supply Company Other,44.95369541,-123.0133125,2,12,3000
3117,Supplier Directory,"SCOTT & WHITE MEMORIAL HOSPITAL, 5701 AIRPORT RD, TEMPLE, TX",2542159523,Pharmacy,31.1249,-97.39346,2,12,3000
3118,Supplier Directory,"WALGREEN CO, 5301 W LOVERS LN, DALLAS, TX",2144163405,Pharmacy,32.85127,-96.82015,3,12,2000
3119,Supplier Directory,"WAL-MART STORES EAST LP, 8808 BEACH BLVD, JACKSONVILLE, FL",9046464633,Pharmacy|Optician,30.28692,-81.56456,2,12,2000
3120,Supplier Directory,"SAMS EAST INC, 3833 N GLOSTER ST, TUPELO, MS",6628407601,Pharmacy,34.31207,-88.70699,4,12,3000
3121,Supplier Directory,"SAFEWAY INC, 23565 N SCOTTSDALE RD, SCOTTSDALE, AZ",4805859650,Pharmacy|Grocery Store,33.70131,-111.91576,3,12,2000
3122,Supplier Directory,"WALMART INC, 2875 W MARTIN LUTHER KING BLVD, FAYETTEVILLE, AR",4795214350,Pharmacy|Optician,36.05252,-94.20027,1,12,3000
3123,Supplier Directory,"HY-VEE INC, 1500 CENTRAL PARK COMMONS DR, EAGAN, MN",6514053662,Pharmacy,44.83453,-93.17111,1,12,3000
3124,Supplier Directory,"SOLEO HEALTH INC, 2866 DAUPHIN ST, MOBILE, AL",2512346074,Pharmacy,30.68818,-88.10531,3,12,5000
3125,Supplier Directory,"WALGREEN CO, 2700 W FLAGLER ST, MIAMI, FL",3056441994,Pharmacy,25.77222,-80.23962,3,12,2000
3126,Supplier Directory,"WALGREEN CO, 3634 REYNOLDA RD, WINSTON SALEM, NC",3369232367,Pharmacy,36.15793,-80.31853,4,12,5000
3127,Supplier Directory,"KCI USA INC, 6135 W CORPORAL LN, BOISE, ID",2083755636,Medical Supply Company Other,43.60842,-116.25811,5,12,2000
3128,Supplier Directory,"DRS LOGAN & BAILEY OPTOMETRISTS INC, 2517 E MAIN ST, RICHMOND, IN",7659662661,Optometrist,39.83046,-84.86687,1,12,3000
3129,Supplier Directory,"R A CALDWELL CO INC, 474 W MAIN ST, STAMFORD, CT",2033480174,Medical Supply Company Other,41.04821,-73.557,4,12,3000
3130,Supplier Directory,"LUXOTTICA OF AMERICA INC, 120 VINTAGE WAY, NOVATO, CA",4155070800,Optician,38.09105699,-122.5539,3,12,5000
3131,Supplier Directory,"WALGREEN CO, 4351 W SAMPLE RD, COCONUT CREEK, FL",9549784979,Pharmacy,26.27402,-80.18364,5,12,5000
3132,Supplier Directory,"LUXOTTICA OF AMERICA INC, 6600 MENAUL BLVD NE, ALBUQUERQUE, NM",5058893465,Optician,35.10902,-106.57097,2,12,2000
3133,Supplier Directory,"PUBLIX SUPER MARKETS INC, 55 N INDIANA AVE, ENGLEWOOD, FL",9414733301,Pharmacy,26.96264,-82.35293,3,12,5000
3134,Supplier Directory,"ARDY MEDICAL SUPPLY CORP, 9786 SW 24TH ST, MIAMI, FL",3055516071,MSC With Orthotic-Prosthetic,25.74709,-80.35339,4,12,5000
3135,Supplier Directory,"LISTON PROSTHETICS, LLC, 5292 S COLLEGE DR, MURRAY, UT",3854253960,Prosthetic Personnel,40.65524,-111.90479,3,12,2000
3136,Supplier Directory,"HALL FAMILY EYECARE LLC, 2107 S SENECA ST, WICHITA, KS",3162647300,Optometrist,37.65516,-97.3528,3,12,5000
3137,Supplier Directory,"NEW JERSEY CVS PHARMACY LLC, 675 WOODBURY GLASSBORO RD, SEWELL, NJ",8564152380,Pharmacy,39.76088,-75.13194,2,12,4000
3138,Supplier Directory,"WAL-MART STORES EAST LP, 1001 E MAIN ST, YUKON, OK",4055770051,Pharmacy,35.50783,-97.73265,2,12,5000
3139,Supplier Directory,"CHARLES H. NEU, 295 NEW DORP LN, STATEN ISLAND, NY",7183513006,Optometrist,40.57201,-74.11244,5,12,2000
3140,Supplier Directory,"EMPIRE PROFESSIONAL PHARMACY INC, 200 HOSPITAL DR, GLEN BURNIE, MD",4107870030,MSC With Orthotic Personnel|Pharmacy,39.13818,-76.61933,2,12,5000
3141,Supplier Directory,"BOYT PHARMACEUTICAL SERVICES,LLC., 411 MAIN ST, METUCHEN, NJ",7325482125,Pharmacy,40.542,-74.36181,1,12,5000
3142,Supplier Directory,"RISER FOODS COMPANY, 14100 DETROIT AVE, LAKEWOOD, OH",2162261600,Pharmacy,41.48543,-81.79179,3,12,4000
3143,Supplier Directory,"HOLIDAY CVS LLC, 975 TAMPA RD, PALM HARBOR, FL",7277728119,Pharmacy,28.06857,-82.77267,4,12,3000
3144,Supplier Directory,"SAMS EAST INC, 579 TROY SCHENECTADY RD, LATHAM, NY",5187632007,Pharmacy,42.75037,-73.76579,4,12,3000
3145,Supplier Directory,"SAMS EAST INC, 69630 STIRLING BLVD, COVINGTON, LA",9853276261,Pharmacy|Optician,30.4384,-90.14567,4,12,4000
3146,Supplier Directory,"LINCARE INC, 10 UPTON DR, WILMINGTON, MA",8662071187,Medical Supply Company Other,42.59214,-71.14866,1,12,4000
3147,Supplier Directory,"SAFEWAY MEDICAL CORPORATION, 1212 WESTHEIMER RD, HOUSTON, TX",8328688609,Medical Supply Company Other|MSC With Respiratory Therapist|Orthotic Personnel,29.74465,-95.39353,4,12,2000
3148,Supplier Directory,"BEACON RESPIRATORY SERVICES, INC., 4562 MCASHTON ST, SARASOTA, FL",9419268090,Medical Supply Company Other,27.27777,-82.47875,5,12,2000
3149,Supplier Directory,"HANGER PROSTHETICS & ORTHOTICS EAST INC, 26 JOURNAL SQUARE PLZ, JERSEY CITY, NJ",9737360628,Orthotic Personnel|Prosthetic Personnel,40.7304442,-74.06372298,3,12,4000
3150,Supplier Directory,"CAPSTONE MEDICAL LLC, 9501 LAKEWOOD DR SW, LAKEWOOD, WA",8005747992,Medical Supply Company Other,47.1716,-122.50604,2,12,4000
3151,Supplier Directory,"WEST WICHITA FAMILY OPTOMETRISTS, 1202 W MAPLE ST, WICHITA, KS",3162623716,Optometrist,37.68062,-97.35474,1,12,3000
3152,Supplier Directory,"WAL-MART STORES EAST LP, 3101 ROSWELL RD, MARIETTA, GA",6786954961,Pharmacy,33.97942,-84.46073,1,12,3000
3153,Supplier Directory,"PULMOCARE RESPIRATORY SERVICES INC, 760 VIA LATA AVE, COLTON, CA",9097775000,MSC With Respiratory Therapist,34.0573,-117.30685,4,12,4000
3154,Supplier Directory,"BRIAN E WEBER OD LLC, 21 E WARD ST, SPRINGFIELD, OH",9373255045,Optometrist,39.93256,-83.8085,1,12,2000
3155,Supplier Directory,"JAMES M GREER DPM, 350 JOHN MUIR PKWY, BRENTWOOD, CA",9255161551,Orthotic Personnel,37.91939,-121.73459,3,12,4000
3156,Supplier Directory,"MARK B. BYERS O.D., 429 D ST, MARYSVILLE, CA",5307421679,Optometrist,39.13981,-121.58881,2,12,4000
3157,Supplier Directory,"MOUNT SINAI MEDICAL CENTER OF FLORIDA, INC, 4302 ALTON RD, MIAMI BEACH, FL",3056742518,Pharmacy,25.81597499,-80.137706,3,12,2000
3158,Supplier Directory,"STRONG OPTICAL SHOP, 601 ELMWOOD AVE, ROCHESTER, NY",5852733937,Optician,43.12427,-77.62484,1,12,5000
3159,Supplier Directory,"GARFIELD BEACH CVS LLC, 26550 BOUQUET CANYON RD, SAUGUS, CA",6612971968,Pharmacy,34.42687,-118.53726,1,12,4000
3160,Supplier Directory,"MCCAULLEY OPTOMETRIC PA, 2601 10TH ST, GREAT BEND, KS",6207922020,Optometrist,38.36121,-98.77471801,1,12,2000
3161,Supplier Directory,"MISSOURI CVS PHARMACY LLC, 501 W MOUNT VERNON ST, NIXA, MO",4177248409,Pharmacy,37.04336,-93.28707,1,12,5000
3162,Supplier Directory,"JG OPTICAL INC, 108 BROUGHTON AVE, BLOOMFIELD, NJ",9737431353,Optician,40.814633,-74.18742898,2,12,3000
3163,Supplier Directory,"PENNSYLVANIA CVS PHARMACY LLC, 1535 W 26TH STREET, ERIE, PA",8144611215,Pharmacy,42.09952,-80.10691,5,12,5000
3164,Supplier Directory,"CVS PHARMACY INC, 10515 FRY RD, CYPRESS, TX",2812568779,Pharmacy,29.94056,-95.72343,1,12,2000
3165,Supplier Directory,"EYE HEALTH ASSOCIATES INC, 51 STATE RD, DARTMOUTH, MA",5089941400,Optometrist|Optician,41.63701,-70.96311,3,12,5000
3166,Supplier Directory,"IHC HEALTH SERVICES INC, 289W 1230 N, PROVO, UT",8013578250,Medical Supply Company Other|MSC With Respiratory Therapist,40.2505,-111.66302,1,12,3000
3167,Supplier Directory,"WAL-MART STORES EAST LP, 770 BROADWAY, SAGUS, MA",4792772500,Pharmacy,42.47221,-71.02439,4,12,5000
3168,Supplier Directory,"NORTH CAROLINA CVS PHARMACY LLC, 14600 LAWYERS RD, MATTHEWS, NC",7048822743,Pharmacy,35.14259,-80.62398,1,12,2000
3169,Supplier Directory,"NAI SATURN EASTERN LLC, 1313 LONDONTOWN BLVD, ELDERSBURG, MD",4105521015,Pharmacy|Grocery Store,39.40979,-76.94758,4,12,4000
3170,Supplier Directory,"VIRGINIA CVS PHARMACY LLC, 4126 PLANTATION RD NE, ROANOKE, VA",5405634968,Pharmacy,37.31282,-79.93327,2,12,4000
3171,Supplier Directory,"MEDEQUIPPED LLC, 747 CHESTNUT RIDGE RD, SPRING VALLEY, NY",8453776670,Medical Supply Company Other,41.0852,-74.05267,3,12,3000
3172,Supplier Directory,"WALGREEN CO, 7227 S STATE ST, MIDVALE, UT",8013070494,Pharmacy,40.62056,-111.89047,5,12,2000
3173,Supplier Directory,"MEIJER STORES LIMITED PARTNERSHIP, 247 TALLMADGE RD, KENT, OH",3309775610,Pharmacy|Department Store|Grocery Store,41.10037133,-81.38437887,3,12,4000
3174,Supplier Directory,"VIRGINIA CVS PHARMACY LLC, 8185 ATLEE RD, MECHANICSVLLE, VA",8045591303,Pharmacy,37.62407,-77.38924,3,12,3000
3175,Supplier Directory,"PUBLIX SUPER MARKETS INC, 939 W BRANDON BLVD, BRANDON, FL",8636881188,Pharmacy,27.93768,-82.30071,1,12,5000
3176,Supplier Directory,"PRICE CHOPPER OPERATING CO NEW HAMPSHIRE INC, 285 PLAINFIELD RD, WEST LEBANON, NH",6032989680,Pharmacy,43.6241,-72.32385,1,12,4000
3177,Supplier Directory,"PA MEDICAL SUPPLY INC, 360 QUAKER RD, QUEENSBURY, NY",5187450995,Medical Supply Company Other|MSC With Orthotic-Prosthetic,43.33124,-73.63955,3,12,4000
3178,Supplier Directory,"EXCELLENCE IN MEDICINE INC, 2960 CORTEZ AVE, IDAHO FALLS, ID",2087159997,Medical Supply Company Other,43.4714,-111.98842,2,12,4000
3179,Supplier Directory,"NORTH CAROLINA CVS PHARMACY LLC, 305 CAROLINA GREEN PKWY, SOUTHERN PINES, NC",9109925020,Pharmacy,35.16761131,-79.41683542,3,12,5000
3180,Supplier Directory,"TENNESSEE CVS PHARMACY LLC, 3171 LEBANON PIKE, NASHVILLE, TN",6152389915,Pharmacy,36.1817,-86.63867,2,12,4000
3181,Supplier Directory,"WAL-MART STORES EAST LP, 326 W MAIN ST, FREEHOLD, NJ",7327803484,Pharmacy|Optician,40.24294,-74.29938,4,12,3000
3182,Supplier Directory,"WALGREEN CO, 1453 E 151ST ST, OLATHE, KS",9135385019,Pharmacy,38.85455,-94.79411,2,12,2000
3183,Supplier Directory,"PROTECH MEDICAL LLC, 35 EXECUTIVE PARK DR, HENDERSONVILLE, TN",8007227313,Medical Supply Company Other,36.29952501,-86.62819199,3,12,3000
3184,Supplier Directory,"HANGER PROSTHETICS & ORTHOTICS EAST INC, 330 S 5TH ST, ENID, OK",5802377654,Orthotic Personnel|Prosthetic Personnel,36.39357,-97.87189,1,12,2000
3185,Supplier Directory,"MOUNTAIN PEAK ASSOCIATES LLC, 4875 E EVANS AVE, DENVER, CO",3033767449,Medical Supply Company Other,39.67855,-104.93097,1,12,2000
3186,Supplier Directory,"RITT MEDICAL GROUP INC, 8581 W KELTON LN, PEORIA, AZ",6239720497,Medical Supply Company Other,33.63534,-112.24461,4,12,4000
3187,Supplier Directory,"CVS PHARMACY INC, 3200 N BIG SPRING ST, MIDLAND, TX",4017651500,Pharmacy,32.02891,-102.08328,1,12,5000
3188,Supplier Directory,"VNA TECHNICARE, INC., 200 CORLISS ST, PROVIDENCE, RI",4013359000,Medical Supply Company Other|MSC With Respiratory Therapist,41.84285,-71.41205,5,12,4000
3189,Supplier Directory,"SHORELINE OPTICAL, LLC, 1266 E SHERMAN BLVD, MUSKEGON, MI",2317399009,Optometrist,43.20569502,-86.21300699,4,12,5000
3190,Supplier Directory,"FLORIDA HOSPITAL HOME INFUSION, LLP, 556 FLORIDA CENTRAL PARKWAY, LONGWOOD, FL",4078655489,Pharmacy,28.6942765,-81.35343601,5,12,2000
3191,Supplier Directory,"BAY MEDICAL, LLC, 8285 HARRISON BLVD, CHESAPEAKE BEACH, MD",3018558199,Medical Supply Company Other,38.69467,-76.56125,3,12,4000
3192,Supplier Directory,"SLEEPWELL LLC, 2121 NEWMARKET PKWY SE, MARIETTA, GA",6786539681,MSC With Respiratory Therapist,33.96744,-84.49068,3,12,2000
