Provider ID,Provider Name & Address,Type,Rating,Cost,Contact Number
3665,"DIABLO PROSTHETICS & ORTHOTICS INC., 2157 COUNTRY HILLS DR, ANTIOCH, CA",Orthotic Personnel|Prosthetic Personnel,4,2000,9257559507.0
3666,"INFUSION PARTNERS LLC, 3315 CENTENNIAL RD, SYLVANIA, OH",Pharmacy,4,4000,4198432100.0
3667,"5 STAR MEDICAL INC, 1809 THOMAS RD, MEMPHIS, TN",Medical Supply Company Other,3,3000,9013738739.0
3668,"NORWALK EYE CARE LLC, 5 EVERSLEY AVE, NORWALK, CT",Optometrist,1,3000,2038531010.0
3669,"LOUISIANA CVS PHARMACY LLC, 2105 CLEARY AVE, METAIRIE, LA",Pharmacy,2,5000,5048838186.0
3670,"WALGREEN CO, 335 PRAIRIE AVE, PROVIDENCE, RI",Pharmacy,2,2000,4017814325.0
3671,"WAVERLY MARKETS, LLC, 214 SPENCER ST, MANCHESTER, CT",Pharmacy|Grocery Store,5,4000,8606453244.0
3672,"LUXOTTICA OF AMERICA INC, 7630 BLAKE ST, LIBERTY TWP, OH",Optician,1,4000,5137125064.0
3673,"GARFIELD BEACH CVS LLC, 155 PACIFIC COAST HWY, HERMOSA BEACH, CA",Pharmacy,2,4000,3103724345.0
3674,"BRADLEY OPTOMETRY INC, 1160 LIVE OAK BLVD, YUBA CITY, CA",Optometrist,4,4000,5306738440.0
3675,"SHAWS SUPERMARKETS INC, 25 ROBERT TONER BLVD, NORTH ATTLEBORO, MA",Pharmacy|Grocery Store,2,4000,5086430312.0
3676,"MARYLAND CVS PHARMACY LLC., 6831 WISCONSIN AVE, CHEVY CHASE, MD",Pharmacy,1,3000,3012157982.0
3677,"PARKVIEW HOSPITAL INC, 1450 PRODUCTION RD, FORT WAYNE, IN",Pharmacy,5,3000,2603739775.0
3678,"WALGREEN CO, 1810 30TH AVE, KENOSHA, WI",Pharmacy,4,3000,2625518812.0
3679,"BLEEDING DISORDERS RESOURCE NETWORK, LLC, 4 STEWART CT, DENVILLE, NJ",Pharmacy,4,3000,9735139031.0
3680,"DILLON COMPANIES LLC, 11747 W KEN CARYL AVE, LITTLETON, CO",Pharmacy|Grocery Store,1,3000,3039335119.0
3681,"WALGREEN CO, 33333 6 MILE RD, LIVONIA, MI",Pharmacy,3,4000,7345135078.0
3682,"WEIS MARKETS INC, 10825 BIRMINGHAM WAY, WOODSTOCK, MD",Pharmacy|Grocery Store,2,5000,4104617547.0
3683,"MISSISSIPPI CVS PHARMACY LLC, 401 HIGHWAY 12 E, STARKVILLE, MS",Pharmacy,3,2000,6626156033.0
3684,"GARFIELD BEACH CVS LLC, 10861 WEYBURN AVE, LOS ANGELES, CA",Pharmacy,2,2000,3108932361.0
3685,"HANGER PROSTHETICS & ORTHOTICS WEST INC, 3650 E SOUTH ST, LAKEWOOD, CA",Prosthetic Personnel,4,2000,5622068025.0
3686,"KROGER LIMITED PARTNERSHIP I, 1661 BYPASS 1958, WINCHESTER, KY",Pharmacy|Grocery Store,3,5000,8597450802.0
3687,"CONTINUUM LLC, 1389 SW GATLIN BLVD, PORT SAINT LUCIE, FL",Medical Supply Company Other,4,4000,8003441550.0
3688,"WAL-MART STORES EAST LP, 10600 W LAYTON AVE, GREENFIELD, WI",Pharmacy|Optician,4,4000,4145294699.0
3689,"PRIME MEDICAL SOLUTION LLC, 570 1ST ST SE, SAINT CLOUD, MN",Medical Supply Company Other,3,4000,3204970726.0
3690,"WALGREEN CO, 1203 EASTERN AVE, SCHENECTADY, NY",Pharmacy,4,2000,5183934549.0
3691,"DARAH MEDICAL EQUIPMENT AND SUPPLIES LLC, 6465 WHEATSTONE CT, MAUMEE, OH",Medical Supply Company Other,2,4000,8445527867.0
3692,"WALGREEN CO, 4097 RYAN ST, LAKE CHARLES, LA",Pharmacy,5,4000,3374740434.0
3693,"VIRGINIA CVS PHARMACY LLC, 11290 W BROAD ST, GLEN ALLEN, VA",Pharmacy,1,4000,8043608912.0
3694,"WALGREEN CO, 2134 BUNKER LAKE BLVD NW, ANDOVER, MN",Pharmacy,3,5000,7637546409.0
3695,"TAM T TRAN, 696 E SANTA CLARA ST, SAN JOSE, CA",Orthotic Personnel|Prosthetic Personnel,1,4000,4089930382.0
3696,"CAROLINAS HOMETOWN RESPIRATORY LLC, 10860 PARK RD, PINEVILLE, NC",MSC With Respiratory Therapist,5,3000,8888770202.0
3697,"VITAL PEAK MEDICAL SUPPLIES LLC, 10000 N 31ST AVE, PHOENIX, AZ",MSC With Orthotic Personnel,2,4000,8333407037.0
3698,"REGIONAL EYECARE CENTER, INC., 1749 INDEPENDENCE ST, CAPE GIRARDEAU, MO",Optometrist,2,5000,5733353937.0
3699,"WALGREEN CO, 587 MILLBURN AVE, SHORT HILLS, NJ",Pharmacy,2,4000,9733760137.0
3700,"WAL-MART STORES EAST LP, 2406 W ROOSEVELT BLVD, MONROE, NC",Pharmacy|Optician,2,4000,7042895441.0
3701,"GARFIELD BEACH CVS LLC, 5944 N FIGUEROA ST, LOS ANGELES, CA",Pharmacy,1,5000,3234788310.0
3702,"IOWA CVS PHARMACY LLC, 3450 4TH ST SW, MASON CITY, IA",Pharmacy,4,3000,6414231325.0
3703,"MEDICAL MART, INC., 623 N PORTER AVE, NORMAN, OK",Medical Supply Company Other|Orthotic Personnel,2,3000,4056377125.0
3704,"MISSOURI CVS PHARMACY LLC, 315 W 75TH ST, KANSAS CITY, MO",Pharmacy,3,4000,8163614639.0
3705,"NORTHWOOD INC, 25790 COMMERCE DR, MADISON HEIGHTS, MI",MSC With Respiratory Therapist,3,2000,8009193942.0
3706,"MAP PHARMACY INC, 984 N BROADWAY, YONKERS, NY",Pharmacy,3,3000,9147515432.0
3707,"OCHSNER HOME MEDICAL EQUIPMENT, LLC, 501 COOLIDGE ST, NEW ORLEANS, LA",Medical Supply Company Other|MSC With Respiratory Therapist,1,3000,5048425531.0
3708,"GARFIELD BEACH CVS LLC, 1925 DOUGLAS BLVD, ROSEVILLE, CA",Pharmacy,3,4000,9167868992.0
3709,"VIRGINIA CVS PHARMACY LLC, 4310 FORTUNA CENTER PLZ, DUMFRIES, VA",Pharmacy,4,2000,7055866132.0
3710,"SBSC 2 LLC, 7119 5TH AVE, BROOKLYN, NY",Pharmacy,2,5000,7187457119.0
3711,"SEES THE DAY LTD, 7150 VALLEY CREEK PLZ, WOODBURY, MN",Optometrist|Optician,4,2000,6517384886.0
3712,"WALGREEN CO, 2615 BURNSED BLVD, THE VILLAGES, FL",Pharmacy,4,4000,3526434067.0
3713,"AMERICAN DRUG STORES LLC, 140 W LAKE ST, ADDISON, IL",Pharmacy,3,4000,6306286904.0
3714,"WALGREEN CO, 508 STEVE DR, RUSSELL SPRINGS, KY",Pharmacy,2,4000,2708662226.0
3715,"SAFEWAY INC, 104 MID VALLEY CTR, CARMEL, CA",Pharmacy|Grocery Store,4,4000,8316241620.0
3716,"CVS PHARMACY INC, 500 N GALLOWAY AVE, MESQUITE, TX",Pharmacy,1,2000,9722884485.0
3717,"THE GIANT COMPANY LLC, 1570 OAKLAND AVE, INDIANA, PA",Pharmacy|Grocery Store,5,4000,7244655943.0
3718,"MASPETH DRUGS INC, 7111 GRAND AVE, MASPETH, NY",Pharmacy,4,2000,7182556700.0
3719,"MEMORIAL SLOAN KETTERING CANCER CENTER, 500 WESTCHESTER AVENUE, WEST HARRISON, NY",Pharmacy,2,4000,9143677016.0
3720,"WALGREEN CO, 4607 VETERANS MEMORIAL BLVD, METAIRIE, LA",Pharmacy,3,2000,5044574075.0
3721,"KROGER TEXAS L P, 515 S MACARTHUR BLVD, IRVING, TX",Pharmacy,3,2000,9722549105.0
3722,"WAL-MART STORES EAST LP, 1471 E OSCEOLA PKWY, KISSIMMEE, FL",Pharmacy|Optician,4,2000,4078702235.0
3723,"ENTRAMED INC, 27905 COMMERCIAL PARK RD, TOMBALL, TX",Medical Supply Company Other,2,4000,7139552123.0
3724,"GEORGIA CVS PHARMACY, L.L.C., 100 PERIMETER CENTER PL NE, ATLANTA, GA",Pharmacy,3,3000,6782590889.0
3725,"LINCARE INC, 1613 W NORRIS DR, OTTAWA, IL",Medical Supply Company Other,3,2000,8154331281.0
3726,"HY-VEE INC, 3504 CLINTON PKWY, LAWRENCE, KS",Pharmacy|Grocery Store,3,4000,7858320110.0
3727,"MBG PHARMACY CORP, 119 CHURCH AVE, BROOKLYN, NY",Pharmacy,4,5000,7186867343.0
3728,"MIDWESTERN MOBILITY LLC, 816 N SELTZER ST, CRESTLINE, OH",MSC With Orthotic-Prosthetic,4,3000,4193129489.0
3729,"VISIONWORKS INC, 1826 S SIGNAL BUTTE RD, MESA, AZ",Optician,4,3000,4803549504.0
3730,"923 RX INC, 524 MORRIS AVE, BRONX, NY",Pharmacy,3,2000,7184016799.0
3731,"PEACHLAND MEDICAL SUPPLY INC, 1001 VIRGINIA AVE, HAPEVILLE, GA",Medical Supply Company Other,4,4000,4047486071.0
3732,"WAL-MART STORES EAST LP, 254 LOWELL RD, HUDSON, NH",Pharmacy,1,5000,6035984638.0
3733,"WALGREEN CO, 1116 BOSTON POST RD, GUILFORD, CT",Pharmacy,5,3000,2034531619.0
3734,"WAL-MART STORES EAST LP, 1002 N SPENCE AVE, GOLDSBORO, NC",Pharmacy,3,5000,9197783238.0
3735,"WALMART INC, 1550 LEUCADIA BLVD, ENCINITAS, CA",Pharmacy,4,4000,7607040259.0
3736,"TERRE HAUTE HOME HEALTH CARE PRODUCTS INC, 4411 S 7TH ST, TERRE HAUTE, IN",Medical Supply Company Other|MSC With Respiratory Therapist,1,5000,8122346084.0
3737,"HY-VEE INC, 1307 E NORTH AVE, BELTON, MO",Pharmacy|Grocery Store,1,3000,8163180404.0
3738,"LUNA PARK PHARMACY INC, 2875 W 8TH ST, BROOKLYN, NY",Pharmacy,2,5000,7189465444.0
3739,"SAINT MARYS HOME INFUSION PROGRAM, 360 DIVISION AVE S, GRAND RAPIDS, MI",Certified Other|Pharmacy,1,5000,6166851111.0
3740,"SMITHS FOOD & DRUG CENTERS INC, 6321 E GREENWAY RD, SCOTTSDALE, AZ",Pharmacy|Grocery Store,1,2000,4803688940.0
3741,"KROGER LIMITED PARTNERSHIP I, 7450 FISHERS STATION DR, FISHERS, IN",Pharmacy|Grocery Store,3,4000,3175790209.0
3742,"HOLIDAY CVS LLC, 3771 S CLYDE MORRIS BLVD, PORT ORANGE, FL",Pharmacy,3,2000,3867634850.0
3743,"VIZMEDICA LLC, 261 OLD YORK ROAD, JENKINTOWN, PA",Medical Supply Company Other,4,5000,8008361650.0
3744,"PREFERRED HOME HEALTH CARE & NURSING SERVICES INC, 3 COMPUTER DR W, ALBANY, NY",MSC With Respiratory Therapist,4,3000,9787389800.0
3745,"TORRANCE PHARMACY INC, 23600 TELO AVE, TORRANCE, CA",Pharmacy,4,2000,4242501701.0
3746,"ARDEN DRUGS INC, 435 ARDEN AVE, GLENDALE, CA",Pharmacy,3,4000,8182471842.0
3747,"FAMILY PHARMACY INC, 291 CENTRAL AVE, JERSEY CITY, NJ",Pharmacy,5,5000,2014207737.0
3748,"WALGREEN CO, 11001 S EASTERN AVE, HENDERSON, NV",Pharmacy,2,3000,7029488355.0
3749,"BOOZER EYECARE ASSOCIATES, P.C., 1693 FIELD OF MIRACLES DR, CULLMAN, AL",Optometrist,1,5000,2567394000.0
3750,"GERMAN DOBSON CVS, L.L.C., 15444 N FRANK LLOYD WRIGHT BLVD, SCOTTSDALE, AZ",Pharmacy,1,4000,4808600219.0
3751,"FRED MEYER STORES INC, 17404 MERIDIAN E, PUYALLUP, WA",Pharmacy|Grocery Store,4,3000,2534457873.0
3752,"KROGER LIMITED PARTNERSHIP I, 106 MCGRAW STREET, RIPLEY, WV",Pharmacy|Grocery Store,2,3000,3043725292.0
3753,"GARFIELD BEACH CVS LLC, 5735 E LA PALMA AVE, ANAHEIM, CA",Pharmacy,3,5000,7147792483.0
3754,"CVS PHARMACY INC, 1400 S HAVANA ST, AURORA, CO",Pharmacy,4,3000,3037556614.0
3755,"CVS PHARMACY INC, 532 MEDFORD ST, SOMERVILLE, MA",Pharmacy,2,5000,6176281401.0
3756,"PALMETTO FAMILY PHARMACY, 1030 OAKLAND AVENUE, ROCK HILL, SC",Pharmacy,2,3000,8039807272.0
3757,"WALGREEN CO, 7200 CEDAR LAKE RD S, ST LOUIS PARK, MN",Pharmacy,1,4000,9522522502.0
3758,"JOSEPH KRAMER INC, 309 SAINT ANNS AVE, BRONX, NY",Pharmacy,2,4000,7189931488.0
3759,"ALBERT EINSTEIN MEDICAL CENTER, 9880 BUSTLETON AVE, PHILADELPHIA, PA",Pharmacy,2,4000,2158271680.0
3760,"NEW JERSEY CVS PHARMACY LLC, 4 RYAN RD, MARLBORO, NJ",Pharmacy,1,4000,7324318700.0
3761,"WELLNESS RX LLC, 7640 NW 25TH ST, MIAMI, FL",Pharmacy,4,3000,3053847600.0
3762,"GOLDEN VALLEY MEDICAL & OXYGEN SERVICE, 424 W HIGHLAND AVE, SAN BERNARDINO, CA",Medical Supply Company Other,5,4000,9098840445.0
3763,"RAMOS PROSTHETICS & PEDORTHICS, 8519 CALLAGHAN RD, SAN ANTONIO, TX",Prosthetic Personnel,1,4000,2103402181.0
3764,"WALGREEN CO, 101 GOFF MOUNTAIN RD, CROSS LANES, WV",Pharmacy,4,3000,3047690590.0
3765,"UNITED SEATING AND MOBILITY LLC, 4500 E SPEEDWAY BLVD, TUCSON, AZ",Medical Supply Company Other,4,2000,5203234496.0
3766,"WALGREEN CO, 5913 CARSON ST, LAKEWOOD, CA",Pharmacy,2,5000,5624299120.0
3767,"WALGREEN CO, 625 W PERSHING RD, DECATUR, IL",Pharmacy,4,3000,2178752751.0
3768,"LONGS DRUG STORES CALIFORNIA LLC, 2780 ESPLANADE, CHICO, CA",Pharmacy,3,2000,5303459009.0
3769,"GEORGIA CVS PHARMACY, L.L.C., 603 CANTON HWY, CUMMING, GA",Pharmacy,2,5000,7708877771.0
3770,"WALMART INC, 100 S HIGH CROSS RD, URBANA, IL",Pharmacy|Optician,2,3000,2173446190.0
3771,"HOLIDAY CVS LLC, 130 E STATE ROAD 434, LONGWOOD, FL",Pharmacy,2,2000,4073328384.0
3772,"WALGREEN CO, 261 W TOWNLINE RD, VERNON HILLS, IL",Pharmacy,3,5000,8473674652.0
3773,"18 PHARMACY INC, 89 BOWERY, NEW YORK, NY",Pharmacy,3,5000,2125710027.0
3774,"KROGER LIMITED PARTNERSHIP I, 1060 CHINOE RD, LEXINGTON, KY",Pharmacy|Grocery Store,3,3000,8593352380.0
3775,"HIGHLAND PARK CVS LLC, 1041 W ADDISON ST, CHICAGO, IL",Pharmacy,2,3000,7736876364.0
3776,"WALGREEN CO, 925 ORANGE AVE, CORONADO, CA",Pharmacy,4,5000,6194356354.0
3777,"FLORIDA O & P SERVICES INC, 1555 KINGSLEY AVE, ORANGE PARK, FL",Orthotic Personnel|Prosthetic Personnel,5,3000,9042787025.0
3778,"SIMPLY YOU INC, 4701 OGLETOWN STANTON RD, NEWARK, DE",MSC With Prosthetic Personnel,5,2000,3023683686.0
3779,"143 PHARMACY INC, 14320 SANFORD AVE, FLUSHING, NY",Pharmacy,3,3000,3475060066.0
3780,"PUBLIX SUPER MARKETS INC, 12139 W LINEBAUGH AVE, TAMPA, FL",Pharmacy,3,4000,8138140738.0
3781,"WALMART INC, 2801 COMMERCE DR, CORALVILLE, IA",Pharmacy|Optician,4,2000,3195456412.0
3782,"ROLL STRONG LLC, 2550 NW 72ND AVE, MIAMI, FL",Medical Supply Company Other,3,3000,7865367975.0
3783,"LINCARE INC, 3113 RYAN ST, LAKE CHARLES, LA",Medical Supply Company Other,3,3000,3374919999.0
3784,"HEALTHY HAPPY PHARMACY INC, 4313 MAIN ST, FLUSHING, NY",Pharmacy,1,5000,7183218381.0
3785,"SAENZ MEDICAL PHARMACY NOLANA, INC, 801 E NOLANA AVE, MCALLEN, TX",Orthotic Personnel|Prosthetic Personnel|Pharmacy,2,3000,9566872500.0
3786,"WAL-MART STORES EAST LP, 1720 E LITTLE CREEK RD, NORFOLK, VA",Pharmacy,4,4000,7575885241.0
3787,"PRESCRIPTION LENS, INC, 320 S CHURCH ST, JONESBORO, AR",Optician,5,4000,8709721818.0
3788,"UNITED SEATING AND MOBILITY LLC, 310 HURRICANE LN, WILLISTON, VT",Medical Supply Company Other,4,3000,8029922121.0
3789,"VIRGINIA CVS PHARMACY LLC, 7529 RICHMOND RD, WILLIAMSBURG, VA",Pharmacy,1,3000,7572597892.0
3790,"NORTHWEST MEDICAL, LLC., 17933 NW EVERGREEN PL, BEAVERTON, OR",Medical Supply Company Other|MSC With Respiratory Therapist,1,2000,9712055791.0
3791,"CORNER MEDICAL LLC, 8380 CITY CENTRE DR, WOODBURY, MN",Medical Supply Company Other|MSC With Respiratory Therapist,3,4000,9523880500.0
3792,"CVS PHARMACY INC, 22135 IH-10 W, SAN ANTONIO, TX",Pharmacy,2,2000,2106981643.0
3793,"WILLIAM F HARVEY OD LTD, 815 S 7TH ST, LAS VEGAS, NV",Optometrist|Optician,3,4000,7023841630.0
3794,"WAL-MART STORES EAST LP, 1800 TIDEN RIDGE DR, HAMBURG, PA",Pharmacy|Optician,2,2000,6105624580.0
3795,"WALGREEN CO, 3631 CENTRAL AVE, HOT SPRINGS, AR",Pharmacy,3,4000,5016234377.0
3796,"BIG Y FOODS INC, 79 STONINGTON RD, MYSTIC, CT",Pharmacy,2,5000,8605365835.0
3797,"NORTH CAROLINA CVS PHARMACY LLC, 15 MCKENNA RD, ARDEN, NC",Pharmacy,3,2000,8286871665.0
3798,"BLK INC, 470 SOUTHERN ARTERY, QUINCY, MA",Optician,3,4000,6177737426.0
3799,"HANGER PROSTHETICS & ORTHOTICS WEST INC, 2933 LONG BEACH BLVD, LONG BEACH, CA",Orthotic Personnel|Prosthetic Personnel,1,3000,5629882414.0
3800,"ARIZONA CVS STORES LLC, 4430 E RAY RD, PHOENIX, AZ",Pharmacy,2,3000,4807851006.0
3801,"THE CHILDRENS MERCY HOSPITAL, 700 NW ARGOSY PKWY, RIVERSIDE, MO",Home Health Agency|Pharmacy,4,2000,8168955000.0
3802,"TEXOMA MEDICAL SERVICES INC., 1289 N AIR DEPOT BLVD, MIDWEST CITY, OK",MSC With Orthotic-Prosthetic,1,5000,4057415666.0
3803,"CVS PHARMACY INC, 984 WORCESTER ST, WELLESLEY, MA",Pharmacy,2,3000,7812353555.0
3804,"PARK AVENUE PHARMACY INC, 220 PARK AVE, CHAMBERSBURG, PA",Certified Other|Pharmacy,2,2000,7172647312.0
3805,"FOURROUX PROSTHETICS INC, 6740 REESE RD, MEMPHIS, TN",Prosthetic Personnel,4,2000,9013831827.0
3806,"WALGREEN CO, 1262 LITITZ PIKE, LANCASTER, PA",Pharmacy,1,4000,7172902012.0
3807,"SHERRIE E HOLMAN, 1450 DECATUR PIKE, ATHENS, TN",Optometrist,1,2000,4237443938.0
3808,"WALGREEN CO, 720 MAIN ST, CLINTON, MA",Pharmacy,3,5000,9783683484.0
3809,"EUGENE B GABIANELLI MD & ASSOC LLC, 3800 PLEASANT HILL RD, DULUTH, GA",Optometrist,2,3000,6785840400.0
3810,"R B VISIONS INC, 345 MAIN ST, HUNTINGTON, NY",Optician,5,4000,6314214211.0
3811,"ATLANTIC EYE INSTITUTE, P.A., 3316 3RD ST S, JACKSONVILLE BEACH, FL",Optometrist,1,4000,9042417865.0
3812,"PROCARE PHARMACY LLC, 2101 N URSULA ST UNIT 35, AURORA, CO",Pharmacy,1,2000,8668134547.0
3813,"MARYLAND CVS PHARMACY LLC., 6200 CENTRAL AVENUE, SEAT PLEASANT, MD",Pharmacy,5,4000,3013508008.0
3814,"LONGS DRUG STORES CALIFORNIA LLC, 901 N CARPENTER RD, MODESTO, CA",Pharmacy,1,2000,2095752429.0
3815,"WEIS MARKETS INC, 1201 DUTCHMAN'S CREEK DRIVE, BRUNSWICK, MD",Pharmacy|Grocery Store,4,5000,3018344805.0
3816,"SMITHS FOOD & DRUG CENTERS INC, 7770 E MCDOWELL RD, SCOTTSDALE, AZ",Pharmacy|Grocery Store,2,3000,4809414704.0
3817,"WALGREEN CO, 5506 S DUPONT HWY, DOVER, DE",Pharmacy,1,5000,3026986320.0
3818,"WAL-MART STORES EAST LP, 1000 GRAVES ST, CHILLICOTHE, MO",Pharmacy|Optician,4,4000,6606466550.0
3819,"SERENITY MEDICAL SUPPLY LLC, 88 INDUSTRIAL CT, FREEHOLD, NJ",Medical Supply Company Other,3,2000,8488636468.0
3820,"DILLON COMPANIES LLC, 1015 S TAFT HILL RD, FORT COLLINS, CO",Pharmacy,4,2000,9702214940.0
3821,"OCHSNER PHARMACY AND WELLNESS LLC, 1514 JEFFERSON HWY, NEW ORLEANS, LA",Pharmacy,5,4000,5048423205.0
3822,"EXPRESS PHARMACY INC, 1108 LIBERTY AVE, BROOKLYN, NY",Pharmacy,3,2000,7188277528.0
3823,"CAPE PROSTHETICS-ORTHOTICS, INC., 3436A MCKELVEY RD, BRIDGETON, MO",Orthotic Personnel|Prosthetic Personnel,2,2000,3142311156.0
3824,"SECOND TO NATURE BOUTIQUE, LLC, 4123 LAWNDALE DR, GREENSBORO, NC",Prosthetic Personnel,2,4000,3362742003.0
3825,"CVS ALBANY LLC, 578 AVIATION RD STE 1S, QUEENSBURY, NY",Pharmacy,5,5000,5187927583.0
3826,"WALGREEN CO, 181 W HURON AVE, VASSAR, MI",Pharmacy,1,2000,9898239200.0
3827,"SOUTH TEXAS MONITORING SYSTEMS LLC, 1305 E NOLANA AVE, MCALLEN, TX",MSC With Respiratory Therapist,4,4000,9566184900.0
3828,"CVS ALBANY LLC, 27N 6TH ST, BROOKLYN, NY",Pharmacy,2,2000,7183882799.0
3829,"LENS MART INC, 323 E US HIGHWAY 54, CAMDENTON, MO",Optometrist|Optician,2,3000,5733467899.0
3830,"AMIN PHARMACY INC., 2903 36TH AVE, LONG ISLAND CITY, NY",Pharmacy,5,5000,7187866611.0
3831,"WAL-MART STORES EAST LP, 301 FALLS BLVD, QUINCY, MA",Pharmacy|Optician,5,4000,6177454393.0
3832,"OCALA EYE OPTICAL, INC., 1556 BELLA CRUZ DR, THE VILLAGES, FL",Optician,3,2000,3526225183.0
3833,"BESTCARE PHARMACY INC, 5317 BEACH BLVD, BUENA PARK, CA",Pharmacy,5,4000,7150000000000000.0
3834,"ROUNDYS SUPERMARKETS INC, 9504 W 142ND ST, ORLAND PARK, IL",Pharmacy,3,4000,7082260027.0
3835,"KROGER LIMITED PARTNERSHIP I, 2620 W MAIN ST, AMELIA, OH",Pharmacy|Grocery Store,5,2000,5137182220.0
3836,"HOLIDAY CVS LLC, 1201 BRICKELL AVE, MIAMI, FL",Pharmacy,4,2000,3053587577.0
3837,"PRESCRIPTION SHOPPE LLC, 550 NEWARK AVE 101, JERSEY CITY, NJ",Pharmacy,2,2000,2013600600.0
3838,"WALGREEN CO, 8011 ELIOT AVE, MIDDLE VILLAGE, NY",Pharmacy,4,4000,7185058192.0
3839,"OCHSNER PHARMACY AND WELLNESS LLC, 11200 INDUSTRIPLEX BLVD, BATON ROUGE, LA",Pharmacy,3,2000,2253886200.0
3840,"LAKE REGIONAL MEDICAL MANAGEMENT INC, 416B S MAPLE ST, ELDON, MO",Pharmacy,2,5000,5735572231.0
3841,"MED SOUTHWEST PLLC, 2304 JUDSON RD, LONGVIEW, TX",Optometrist,2,3000,9037589090.0
3842,"ALLEGHENY ADVANCED CHIROPRACTIC LLC, 4160 WASHINGTON RD, CANONSBURG, PA",Medical Supply Company Other,3,3000,7249427660.0
3843,"NEFF-MERION ENTERPRISES INC, 338-40 MONTGOMERY AVE, MERION STATION, PA",Pharmacy,5,4000,6106644815.0
3844,"WALGREEN CO, 2360 HIGHWAY 95, BULLHEAD CITY, AZ",Pharmacy,3,5000,9287635858.0
3845,"LUXOTTICA OF AMERICA INC, 14500 W COLFAX AVE, LAKEWOOD, CO",Optician,2,5000,3032780577.0
3846,"BIG 8 PHARMACY INC, 4318 MAINE AVE, BALDWIN PARK, CA",Pharmacy,4,2000,6268518108.0
3847,"PRECISION PROSTHETICS AND ORTHOTICS, INC., 1501 E MISSOURI AVE, EL PASO, TX",Orthotic Personnel|Prosthetic Personnel,5,4000,9155442961.0
3848,"CVS PHARMACY INC, 4451 W FUQUA ST, HOUSTON, TX",Pharmacy,1,3000,7134336447.0
3849,"WAL-MART STORES EAST LP, 11333 HIGHWAY 49, GULFPORT, MS",Pharmacy,2,2000,2282846113.0
3850,"DME SERVICES, LLC, 3600 5TH AVE S, BIRMINGHAM, AL",Medical Supply Company Other,1,5000,2055914792.0
3851,"MONROE HOMETOWN PHARMACY WEST LLC, 418 W 10 1/2 ST, MONROE, WI",Pharmacy,3,4000,6084266540.0
3852,"HOLIDAY CVS LLC, 6295 W WATERS AVE, TAMPA, FL",Pharmacy,3,3000,8138851792.0
3853,"KROGER LIMITED PARTNERSHIP I, 215 AIRPORT RD, HOT SPRINGS, AR",Pharmacy|Grocery Store,2,5000,5016232650.0
3854,"WARM SPRINGS ROAD CVS LLC, 5545 CAMINO AL NORTE, N LAS VEGAS, NV",Pharmacy,5,4000,7026492625.0
3855,"GRAND BUY PHARMACY INC, 4721 8TH AVE, BROOKLYN, NY",Pharmacy,2,5000,7188532845.0
3856,"SOUTHWESTERN EYE CENTER LTD, 3223 N WINDSONG DR, PRESCOTT VALLEY, AZ",Optometrist,4,2000,9287756121.0
3857,"NEW JERSEY CVS PHARMACY LLC, 7500 MAPLE AVE, PENNSAUKEN, NJ",Pharmacy,3,2000,8563171823.0
3858,"KANSAS CVS PHARMACY LLC, 8101 W 151ST ST, OVERLAND PARK, KS",Pharmacy,4,2000,9139050420.0
3859,"WALGREEN EASTERN CO INC, 531 PROSPECT AVE, LITTLE SILVER, NJ",Pharmacy,4,4000,7322197021.0
3860,"WAL-MART STORES EAST LP, 3301 N PONTIAC TRL, COMMERCE TOWNSHIP, MI",Pharmacy|Optician,2,2000,2486680282.0
3861,"MOMS EXPRESS RX CORPORATION, 235 UTICA AVE, BROOKLYN, NY",Pharmacy,1,3000,3472953303.0
3862,"WALGREEN CO, 2209 HIGHWAY 11 N, PICAYUNE, MS",Pharmacy,1,4000,6017992087.0
3863,"CVS PHARMACY INC, 425 LOWELL AVE, HAVERHILL, MA",Pharmacy,4,2000,9783731234.0
3864,"LINCARE INC, 4824 STRATOS WAY, MODESTO, CA",Medical Supply Company Other,4,3000,2095224985.0
3865,"WALGREEN CO, 750 E 120TH AVE, NORTHGLENN, CO",Pharmacy,1,5000,3032809252.0
3866,"CVS PHARMACY INC, 5401 WASHINGTON AVE, HOUSTON, TX",Pharmacy,2,2000,7138613883.0
3867,"LONGS DRUG STORES CALIFORNIA LLC, 2700 YULUPA AVE, SANTA ROSA, CA",Pharmacy,3,5000,7075457500.0
3868,"THERAPEUTIC SOLUTIONS, INC., 907 BAY STAR BLVD, WEBSTER, TX",Medical Supply Company Other,2,3000,2819225453.0
3869,"AMERICAN PROSTHETICS & ORTHOTICS, INC., 1250 NW 142ND ST, CLIVE, IA",Orthotic Personnel|Prosthetic Personnel,4,2000,5152238900.0
3870,"LIEBERMAN & LIEBERMAN OPTOMETRY PLLC, 327 S 5TH ST, SAINT PAULS, NC",Optometrist|Optician,2,3000,9108659800.0
3871,"CHLOE HOUSE COMPANY, 8841 E VALLEY BLVD, ROSEMEAD, CA",Pharmacy,4,5000,6264783999.0
3872,"WALGREEN CO, 1900 NE 162ND AVE BLDG C, VANCOUVER, WA",Pharmacy,1,2000,3608911809.0
3873,"WALGREEN CO, 1300 E HALLANDALE BEACH BLVD, HALLANDALE BEACH, FL",Pharmacy,4,4000,9544541897.0
